2019.04.16,06:50,1.13024,1.13027,1.13018,1.13021,74
2019.04.16,06:55,1.13021,1.13024,1.13017,1.13021,82
2019.04.16,07:00,1.13021,1.13031,1.13018,1.13029,65
2019.04.16,07:05,1.13030,1.13033,1.13021,1.13028,73
2019.04.16,07:10,1.13027,1.13029,1.13013,1.13023,56
2019.04.16,07:15,1.13022,1.13029,1.13020,1.13028,64
2019.04.16,07:20,1.13027,1.13030,1.13021,1.13029,77
2019.04.16,07:25,1.13030,1.13032,1.13023,1.13023,98
2019.04.16,07:30,1.13024,1.13030,1.13017,1.13028,116
2019.04.16,07:35,1.13030,1.13034,1.13024,1.13026,89
2019.04.16,07:40,1.13027,1.13032,1.13014,1.13016,76
2019.04.16,07:45,1.13017,1.13037,1.13017,1.13034,74
2019.04.16,07:50,1.13035,1.13041,1.13035,1.13039,77
2019.04.16,07:55,1.13040,1.13043,1.13034,1.13038,87
2019.04.16,08:00,1.13037,1.13051,1.13033,1.13049,88
2019.04.16,08:05,1.13048,1.13051,1.13047,1.13048,28
2019.04.16,08:10,1.13046,1.13046,1.13033,1.13034,68
2019.04.16,08:15,1.13035,1.13046,1.13034,1.13044,47
2019.04.16,08:20,1.13043,1.13044,1.13029,1.13036,73
2019.04.16,08:25,1.13037,1.13046,1.13036,1.13046,65
2019.04.16,08:30,1.13046,1.13046,1.13031,1.13032,76
2019.04.16,08:35,1.13031,1.13041,1.13026,1.13037,112
2019.04.16,08:40,1.13036,1.13051,1.13033,1.13044,109
2019.04.16,08:45,1.13043,1.13043,1.13019,1.13019,119
2019.04.16,08:50,1.13019,1.13027,1.13016,1.13021,129
2019.04.16,08:55,1.13021,1.13047,1.13021,1.13044,198
2019.04.16,09:00,1.13043,1.13076,1.13033,1.13052,296
2019.04.16,09:05,1.13052,1.13065,1.13052,1.13065,118
2019.04.16,09:10,1.13064,1.13078,1.13059,1.13064,94
2019.04.16,09:15,1.13063,1.13063,1.13023,1.13026,219
2019.04.16,09:20,1.13026,1.13030,1.13013,1.13017,133
2019.04.16,09:25,1.13018,1.13034,1.13008,1.13034,119
2019.04.16,09:30,1.13036,1.13052,1.13028,1.13031,190
2019.04.16,09:35,1.13032,1.13045,1.13026,1.13043,176
2019.04.16,09:40,1.13044,1.13090,1.13041,1.13073,250
2019.04.16,09:45,1.13074,1.13082,1.13054,1.13054,221
2019.04.16,09:50,1.13055,1.13070,1.13045,1.13065,169
2019.04.16,09:55,1.13064,1.13078,1.13054,1.13073,255
2019.04.16,10:00,1.13072,1.13112,1.13055,1.13103,475
2019.04.16,10:05,1.13103,1.13103,1.13080,1.13085,391
